time_s,frame_id,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,battery_percent,mission_state,safety_status,severity,recommended_action,supervisor_mode,active_response,response_reason,detail
90.81,px4_local_ned_converted,-0.05,-0.1,1.61,-0.0,0.04,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
90.92,px4_local_ned_converted,-0.05,-0.1,1.61,-0.0,0.04,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.02,px4_local_ned_converted,-0.06,-0.1,1.61,-0.0,0.04,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.13,px4_local_ned_converted,-0.06,-0.1,1.61,0.0,0.04,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.24,px4_local_ned_converted,-0.06,-0.1,1.61,0.0,0.05,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.34,px4_local_ned_converted,-0.06,-0.1,1.61,0.0,0.05,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.45,px4_local_ned_converted,-0.06,-0.1,1.61,0.0,0.04,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.55,px4_local_ned_converted,-0.06,-0.1,1.61,0.0,0.04,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.66,px4_local_ned_converted,-0.06,-0.1,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.76,px4_local_ned_converted,-0.06,-0.1,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.87,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
91.97,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.08,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.18,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.29,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.39,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.49,px4_local_ned_converted,-0.06,-0.11,1.62,0.01,0.06,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.6,px4_local_ned_converted,-0.05,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.7,px4_local_ned_converted,-0.05,-0.11,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.81,px4_local_ned_converted,-0.05,-0.1,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
92.91,px4_local_ned_converted,-0.05,-0.1,1.62,0.01,0.06,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.02,px4_local_ned_converted,-0.05,-0.1,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.12,px4_local_ned_converted,-0.04,-0.1,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.22,px4_local_ned_converted,-0.04,-0.1,1.62,0.01,0.05,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.32,px4_local_ned_converted,-0.04,-0.1,1.62,0.01,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.43,px4_local_ned_converted,-0.03,-0.1,1.62,0.01,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.53,px4_local_ned_converted,-0.03,-0.1,1.62,0.0,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.64,px4_local_ned_converted,-0.03,-0.1,1.63,0.0,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.74,px4_local_ned_converted,-0.03,-0.1,1.63,-0.0,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.84,px4_local_ned_converted,-0.03,-0.1,1.63,-0.0,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
93.94,px4_local_ned_converted,-0.02,-0.1,1.63,-0.0,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.05,px4_local_ned_converted,-0.02,-0.1,1.63,-0.01,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.15,px4_local_ned_converted,-0.02,-0.1,1.63,-0.01,0.05,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.26,px4_local_ned_converted,-0.02,-0.1,1.63,-0.01,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.36,px4_local_ned_converted,-0.02,-0.1,1.63,-0.01,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.47,px4_local_ned_converted,-0.02,-0.09,1.63,-0.01,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.57,px4_local_ned_converted,-0.02,-0.09,1.63,-0.02,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.67,px4_local_ned_converted,-0.01,-0.09,1.64,-0.02,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.78,px4_local_ned_converted,-0.01,-0.09,1.64,-0.02,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.88,px4_local_ned_converted,-0.01,-0.08,1.64,-0.02,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
94.99,px4_local_ned_converted,-0.01,-0.08,1.64,-0.02,0.05,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.09,px4_local_ned_converted,-0.01,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.19,px4_local_ned_converted,-0.01,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.29,px4_local_ned_converted,-0.01,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.4,px4_local_ned_converted,-0.01,-0.08,1.64,-0.03,0.04,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.5,px4_local_ned_converted,-0.01,-0.08,1.65,-0.03,0.04,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.6,px4_local_ned_converted,-0.01,-0.08,1.65,-0.03,0.04,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.71,px4_local_ned_converted,-0.01,-0.08,1.65,-0.03,0.04,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.81,px4_local_ned_converted,-0.01,-0.08,1.65,-0.03,0.04,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
95.91,px4_local_ned_converted,-0.01,-0.08,1.65,-0.03,0.03,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.02,px4_local_ned_converted,-0.01,-0.08,1.65,-0.03,0.03,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.12,px4_local_ned_converted,-0.02,-0.08,1.65,-0.03,0.04,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.23,px4_local_ned_converted,-0.02,-0.08,1.65,-0.03,0.03,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.33,px4_local_ned_converted,-0.02,-0.08,1.64,-0.03,0.03,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.43,px4_local_ned_converted,-0.02,-0.08,1.64,-0.03,0.03,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.54,px4_local_ned_converted,-0.03,-0.08,1.64,-0.03,0.03,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.64,px4_local_ned_converted,-0.03,-0.08,1.64,-0.03,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.75,px4_local_ned_converted,-0.03,-0.08,1.64,-0.03,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.86,px4_local_ned_converted,-0.03,-0.08,1.64,-0.03,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
96.96,px4_local_ned_converted,-0.03,-0.08,1.64,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.07,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.17,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.28,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.38,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.49,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.6,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.7,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.81,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
97.91,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.03,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.01,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.03,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.12,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.22,px4_local_ned_converted,-0.02,-0.08,1.64,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.32,px4_local_ned_converted,-0.02,-0.08,1.63,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.43,px4_local_ned_converted,-0.02,-0.08,1.63,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.53,px4_local_ned_converted,-0.02,-0.08,1.63,-0.02,0.04,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.63,px4_local_ned_converted,-0.02,-0.08,1.63,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.74,px4_local_ned_converted,-0.01,-0.08,1.63,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.84,px4_local_ned_converted,-0.01,-0.08,1.63,-0.02,0.03,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
98.95,px4_local_ned_converted,-0.01,-0.08,1.63,-0.02,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.05,px4_local_ned_converted,-0.01,-0.08,1.63,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.16,px4_local_ned_converted,-0.01,-0.08,1.63,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.26,px4_local_ned_converted,-0.01,-0.08,1.63,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.37,px4_local_ned_converted,-0.02,-0.08,1.63,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.47,px4_local_ned_converted,-0.02,-0.09,1.62,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.58,px4_local_ned_converted,-0.02,-0.09,1.62,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.68,px4_local_ned_converted,-0.02,-0.08,1.62,-0.03,0.03,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.78,px4_local_ned_converted,-0.02,-0.08,1.62,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.88,px4_local_ned_converted,-0.02,-0.08,1.62,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
99.99,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.09,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.19,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.3,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.4,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.5,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.61,px4_local_ned_converted,-0.02,-0.08,1.61,-0.03,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.72,px4_local_ned_converted,-0.02,-0.08,1.61,-0.02,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.82,px4_local_ned_converted,-0.02,-0.08,1.6,-0.02,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
100.92,px4_local_ned_converted,-0.02,-0.08,1.6,-0.02,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.02,px4_local_ned_converted,-0.02,-0.07,1.6,-0.02,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.13,px4_local_ned_converted,-0.01,-0.08,1.6,-0.02,0.03,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.23,px4_local_ned_converted,-0.01,-0.08,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.34,px4_local_ned_converted,-0.01,-0.07,1.6,-0.03,0.02,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.44,px4_local_ned_converted,-0.01,-0.07,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.54,px4_local_ned_converted,-0.01,-0.07,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.64,px4_local_ned_converted,-0.01,-0.07,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.75,px4_local_ned_converted,-0.01,-0.07,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.86,px4_local_ned_converted,-0.0,-0.07,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
101.96,px4_local_ned_converted,-0.0,-0.07,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
102.06,px4_local_ned_converted,-0.0,-0.06,1.6,-0.03,0.02,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
102.17,px4_local_ned_converted,-0.0,-0.06,1.6,-0.03,0.02,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
102.27,px4_local_ned_converted,0.0,-0.06,1.6,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
102.38,px4_local_ned_converted,0.01,-0.06,1.6,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
102.48,px4_local_ned_converted,0.01,-0.06,1.6,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
